id,year,brand,case_name,youtube_url
super-bowl-2019-ispot-is61,2019,Verizon,The Team That Wouldn't Be Here,https://www.youtube.com/watch?v=GQD-6naVllM
super-bowl-2019-ispot-is62,2019,Bud Light,Trojan Horse Occupants,https://www.youtube.com/watch?v=9Ym0_yxG4zY
super-bowl-2019-ispot-is66,2019,Burger King,Andy,https://www.youtube.com/watch?v=Yszlt3w6phI
super-bowl-2019-ispot-is67,2019,CBS,"Then, Now, Always",https://www.youtube.com/watch?v=Ag24PICA3Ok
super-bowl-2019-ispot-is6a,2019,Google,Codes,https://www.youtube.com/watch?v=tl7kQOhJbmk
super-bowl-2019-ispot-is6b,2019,Xbox,We All Win,https://www.youtube.com/watch?v=CncTUQgRr8k
super-bowl-2019-ispot-is6f,2019,CBS,Final Ten,https://www.youtube.com/watch?v=UUp1v07dvzk
super-bowl-2019-ispot-is6g,2019,CBS,Special Show,https://www.youtube.com/watch?v=ChlM8Je3WVg
super-bowl-2019-ispot-is6h,2019,Pepsi,Halftime Introduction,https://www.youtube.com/watch?v=cm8fKFhvh88
super-bowl-2019-ispot-is6j,2019,The Washington Post,Democracy Dies in Darkness,https://www.youtube.com/watch?v=ZDjfg8YlKHc
super-bowl-2019-ispot-is6k,2019,CBS,Girl Power: CBS Cares and Girls Inc.,https://www.youtube.com/watch?v=_5GtoZKnVKs
super-bowl-2019-ispot-is6l,2019,CBS,Just the First Hour,https://www.youtube.com/watch?v=35eSAF1X7hk
super-bowl-2019-ispot-is6p,2019,T-Mobile,Dad?!,https://www.youtube.com/watch?v=N8iUwn8dBcQ
super-bowl-2019-ispot-is6q,2019,WeatherTech,Dropped Call,https://www.youtube.com/watch?v=EpKX_xQRTd4
super-bowl-2019-ispot-is6s,2019,Michelob,The Pure Experience,https://www.youtube.com/watch?v=tknnHucl4tI
super-bowl-2019-ispot-is6t,2019,Budweiser,Wind Never Felt Better,https://www.youtube.com/watch?v=M4WwVVEW8ZU
super-bowl-2019-ispot-is6v,2019,CBS,Goosebumps,https://www.youtube.com/watch?v=IyA_4ZfVikE
super-bowl-2019-ispot-is6y,2019,CBS,Two Best Friends,https://www.youtube.com/watch?v=IyA_4ZfVikE
super-bowl-2019-ispot-isld,2019,Sprint,Teaser: Brainstorming: Press Conference,https://www.youtube.com/watch?v=5UQQKRzt1M4
super-bowl-2019-ispot-islj,2019,NFL,Teaser: NFL 100: Done That,https://www.youtube.com/watch?v=jYbwq_6Y92w
super-bowl-2019-ispot-islm,2019,T-Mobile,Teaser: Something Big Is Coming: Loading,https://www.youtube.com/watch?v=gkY6A-Czfks
super-bowl-2019-ispot-isoh,2019,Head & Shoulders,Pre-Release: Get Your Goat Rentals,https://www.youtube.com/watch?v=IWnbQn30Oms
super-bowl-2019-ispot-isoi,2019,Head & Shoulders,Pre-Release: KC Weddings to Go,https://www.youtube.com/watch?v=1qdkxovRdX8
super-bowl-2019-ispot-isol,2019,Head & Shoulders,Pre-Release: Smash Therapy,https://www.youtube.com/watch?v=DMRk6WXgUFY
super-bowl-2019-ispot-iszm,2019,YouTube TV,Watch Like a Fan,https://www.youtube.com/watch?v=1tZg3G3OIRA
super-bowl-2019-ispot-it12,2019,Amazon,Teaser: What Is the Amazon Beta Testing Program?,https://www.youtube.com/watch?v=Yzi8ssEAVn4
super-bowl-2019-ispot-it1g,2019,Amazon,Teaser: What Is the Amazon Beta Testing Program?,https://www.youtube.com/watch?v=Yzi8ssEAVn4
super-bowl-2019-ispot-it1o,2019,Amazon,Teaser: What Is the Amazon Beta Testing Program?,https://www.youtube.com/watch?v=Yzi8ssEAVn4
super-bowl-2019-ispot-it1y,2019,Amazon,"Teaser: Alexa, What Is the Amazon Beta Testing Program?",https://www.youtube.com/watch?v=r4KSxgEt8Hs
super-bowl-2019-ispot-it3q,2019,PetComfort,Teaser: Scout: The Wait Is Almost Over,https://www.youtube.com/watch?v=njPhaagmLPI
super-bowl-2019-ispot-it8j,2019,NFL,Teaser: NFL 100: Oh Boy,https://www.youtube.com/watch?v=jYbwq_6Y92w
super-bowl-2019-ispot-itaz,2019,Michelob,Teaser: The Pure Experience,https://www.youtube.com/watch?v=-lax-HU0Fvw
super-bowl-2019-ispot-itgz,2019,Stella Artois,"Teaser: Can't Be Living in the Past, Man",https://www.youtube.com/watch?v=VCLwmbZp9Qw
super-bowl-2019-ispot-itmq,2019,Olay (Skin),Teaser: Killer Skin,https://www.youtube.com/watch?v=MtUI3b6o5MQ
super-bowl-2019-ispot-itu6,2019,Hyundai,Teaser: The Elevator [T1],https://www.youtube.com/watch?v=3g-Dkm1Rzkg
super-bowl-2019-ispot-iydq,2019,SimpliSafe,A World Full of Fear,https://www.youtube.com/watch?v=bjd4IhHfW5M
super-bowl-2020-ispot-zcl0,2020,Donald J. Trump for President,Teaser: Be the First,https://www.youtube.com/watch?v=mV240OuoZXg
super-bowl-2020-ispot-zclv,2020,Donald J. Trump for President,Teaser: Text First,https://www.youtube.com/watch?v=mV240OuoZXg
super-bowl-2020-ispot-zcpb,2020,Budweiser,Teaser: Almost Here,https://www.youtube.com/watch?v=FAd8juj6-_k
super-bowl-2020-ispot-zcpw,2020,Avocados From Mexico,Teaser: Tiara,https://www.youtube.com/watch?v=UfFp2OXmGN8
super-bowl-2020-ispot-zcvb,2020,Doritos,Teaser: Bassquake,https://www.youtube.com/watch?v=aL-QTX2yjjo
super-bowl-2020-ispot-zcvj,2020,Snickers,Teaser: #SnickersFixTheWorld: Speakerphone,https://www.youtube.com/watch?v=F1QAISxGYIs
super-bowl-2020-ispot-zcvv,2020,Snickers,Teaser: #SnickersFixTheWorld: Living at Home,https://www.youtube.com/watch?v=F1QAISxGYIs
super-bowl-2020-ispot-zcyd,2020,Donald J. Trump for President,Teaser: Loyal Supporters,https://www.youtube.com/watch?v=mV240OuoZXg
super-bowl-2020-ispot-zcym,2020,Sabra,"Teaser: Dip, Watch, Win: Snacks on Snacks",https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-ze7a,2020,Jeep,Teaser: Groundhog Day: Ned [T1],https://www.youtube.com/watch?v=nQIeTeyl8zU
super-bowl-2020-ispot-ze7u,2020,Jeep,Teaser: Groundhog Day: Clock [T1],https://www.youtube.com/watch?v=nQIeTeyl8zU
super-bowl-2020-ispot-zej_,2020,Mike Bloomberg 2020,George,https://www.youtube.com/watch?v=9Yp0yN8UxVg
super-bowl-2020-ispot-zej0,2020,Amazon Echo,Before Alexa,https://www.youtube.com/watch?v=RHFGX45HIKo
super-bowl-2020-ispot-zej1,2020,Premier Boxing Champions,Wilder vs. Fury II,https://www.youtube.com/watch?v=2feMMQjVpQM
super-bowl-2020-ispot-zej3,2020,Turkish Airlines,Step on Earth,https://www.youtube.com/watch?v=_fPV05xpVZE
super-bowl-2020-ispot-zej6,2020,FOX,A Global Phenomenon,https://www.youtube.com/watch?v=e8fNgQfvx4k
super-bowl-2020-ispot-zej7,2020,FOX,Toads,https://www.youtube.com/watch?v=Q5u53LLZ6zA
super-bowl-2020-ispot-zej8,2020,Doritos,The Cool Ranch,https://www.youtube.com/watch?v=uBueCoXu7bU
super-bowl-2020-ispot-zeja,2020,Premier Boxing Champions,Wilder vs. Fury II,https://www.youtube.com/watch?v=2feMMQjVpQM
super-bowl-2020-ispot-zejc,2020,Tide,WW,https://www.youtube.com/watch?v=srM8Amc40mQ
super-bowl-2020-ispot-zejd,2020,FOX,Super Monday: Enjoy All of It,https://www.youtube.com/watch?v=JZh9JfYrAvE
super-bowl-2020-ispot-zeje,2020,Heinz Ketchup,Find the Goodness: Four at Once,https://www.youtube.com/watch?v=4K3mU0Uf16Y
super-bowl-2020-ispot-zejf,2020,FOX,Father and Son,https://www.youtube.com/watch?v=qgYkyPToytc
super-bowl-2020-ispot-zejg,2020,FOX,Great American Race,https://www.youtube.com/watch?v=aWsYSUlHiOc
super-bowl-2020-ispot-zejh,2020,Reese's,Rock,https://www.youtube.com/watch?v=qt36Hg7EHGY
super-bowl-2020-ispot-zeji,2020,Little Caesars Pizza,Best Thing Since Sliced Bread,https://www.youtube.com/watch?v=R_qiOuaop8o
super-bowl-2020-ispot-zejj,2020,Pepsi Zero Sugar,Zero Sugar. Done Right.,https://www.youtube.com/watch?v=NKzqFX6cYW4
super-bowl-2020-ispot-zejk,2020,FOX,Storm,https://www.youtube.com/watch?v=3iQqQU3MCo8
super-bowl-2020-ispot-zejl,2020,FOX,Unbelievable,https://www.youtube.com/watch?v=eHxuG9Pz2X0
super-bowl-2020-ispot-zejm,2020,Bud Light Seltzer,Posty Store: Inside Post's Brain,https://www.youtube.com/watch?v=fbap5nn4knI
super-bowl-2020-ispot-zejn,2020,FOX,Pepsi Super Bowl LIV Halftime Show: Stay Tuned,https://www.youtube.com/watch?v=9hGl6mCYSXo
super-bowl-2020-ispot-zejo,2020,GMC,Quiet Revolution [T1],https://www.youtube.com/watch?v=USynJQIxW_E
super-bowl-2020-ispot-zejp,2020,Michelob,Jimmy Works It Out,https://www.youtube.com/watch?v=GVsRGDQa9Ik
super-bowl-2020-ispot-zejq,2020,Kia,Tough Never Quits [T1],https://www.youtube.com/watch?v=p7BBEKaQtBM
super-bowl-2020-ispot-zejr,2020,Verizon,One More Sunday,https://www.youtube.com/watch?v=_dp_DinVrNM
super-bowl-2020-ispot-zejs,2020,FOX,Superstars,https://www.youtube.com/watch?v=JZh9JfYrAvE
super-bowl-2020-ispot-zeju,2020,NFL,Too Fast,https://www.youtube.com/watch?v=ynQudJWPvUo
super-bowl-2020-ispot-zejv,2020,NFL,Inspire Change: Anquan Boldin,https://www.youtube.com/watch?v=lOwC_LHVAeM
super-bowl-2020-ispot-zejw,2020,Sabra,How Do You 'Mmus?,https://www.youtube.com/watch?v=Kc1nVNJTGhY
super-bowl-2020-ispot-zejx,2020,SodaStream,Water On Mars: Fresh Sparkling Water in Seconds,https://www.youtube.com/watch?v=h0Gz_GPJ5AQ
super-bowl-2020-ispot-zejy,2020,NFL,One Take,https://www.youtube.com/watch?v=SilS_vq4XOw
super-bowl-2020-ispot-zejz,2020,Pop-Tarts,Pop-Tarts Fixed the Pretzel Commercial,https://www.youtube.com/watch?v=gQyHTHXsRWA
super-bowl-2020-ispot-zel9,2020,Pizza Hut,Lawyers,https://www.youtube.com/watch?v=YJcrI6wtBo4
super-bowl-2020-ispot-zer0,2020,Hard Rock Hotels & Casinos,Bling Cup,https://www.youtube.com/watch?v=ij3SLxzvzZ8
super-bowl-2020-ispot-zer1,2020,Jeep,Groundhog Day [T1],https://www.youtube.com/watch?v=AnhzGUcENWo
super-bowl-2020-ispot-zer2,2020,FOX,I'm Scared,https://www.youtube.com/watch?v=L-xkqmwt3xI
super-bowl-2020-ispot-zer5,2020,FOX,Fun For All,https://www.youtube.com/watch?v=hAs1qNYxe-Q
super-bowl-2020-ispot-zer6,2020,Tide,Finally Later,https://www.youtube.com/watch?v=_4WxuqrIkns
super-bowl-2020-ispot-zer7,2020,Toyota,Heroes [T1],https://www.youtube.com/watch?v=f34Ji70u3nk
super-bowl-2020-ispot-zer8,2020,Hyundai,Smaht Pahk [T1],https://www.youtube.com/watch?v=WBvkmWDjsYc
super-bowl-2020-ispot-zer9,2020,Genesis,Going Away Party [T1],https://www.youtube.com/watch?v=gtaMEfzUq6Y
super-bowl-2020-ispot-zera,2020,FOX,Football Withdrawal Syndrome,https://www.youtube.com/watch?v=TfAgqbTC76U
super-bowl-2020-ispot-zerb,2020,Microsoft Surface,Be the One,https://www.youtube.com/watch?v=YwtLRxQ9SnE
super-bowl-2020-ispot-zerc,2020,Avocados From Mexico,The Avocados from Mexico Shopping Network,https://www.youtube.com/watch?v=6s8lLSgsFPc
super-bowl-2020-ispot-zerd,2020,Rakuten,A Father-Son Moment,https://www.youtube.com/watch?v=Bs4F92UJXKM
super-bowl-2020-ispot-zere,2020,Cheetos,Can't Touch This,https://www.youtube.com/watch?v=qgQllY4GtkE
super-bowl-2020-ispot-zerf,2020,Facebook,Ready to Rock?,https://www.youtube.com/watch?v=xLfLrnZs5ZQ
super-bowl-2020-ispot-zerg,2020,Quibi,Bank Heist,https://www.youtube.com/watch?v=ODsPEK0rmus
super-bowl-2020-ispot-zerh,2020,Pringles,The Infinite Dimensions of Rick and Morty,https://www.youtube.com/watch?v=GcvyLOQV7Y0
super-bowl-2020-ispot-zeri,2020,FOX,Tornado: Tomorrow,https://www.youtube.com/watch?v=IkGloKOaz9U
super-bowl-2020-ispot-zerj,2020,New York Life,Love Takes Action,https://www.youtube.com/watch?v=rVqc0COU1DU
super-bowl-2020-ispot-zerk,2020,FOX,A Run at History,https://www.youtube.com/watch?v=MH6DDU-BFMA
super-bowl-2020-ispot-zerl,2020,Discover Card,No We Don’t Charge Annual Fees,https://www.youtube.com/watch?v=9n8byXYOv3U
super-bowl-2020-ispot-zerm,2020,Michelob,6 for 6-Pack,https://www.youtube.com/watch?v=SNelY6uJT6c
super-bowl-2020-ispot-zern,2020,Snickers,Fix the World,https://www.youtube.com/watch?v=SCh2EsIJECw
super-bowl-2020-ispot-zero,2020,Budweiser,Typical American,https://www.youtube.com/watch?v=SFfql8yIqsc
super-bowl-2020-ispot-zerp,2020,Rocket Mortgage,Home,https://www.youtube.com/watch?v=GxH8dlWyjNU
super-bowl-2020-ispot-zerq,2020,FOX,Not Just Another Race,https://www.youtube.com/watch?v=6mBCbIuYWNY
super-bowl-2020-ispot-zerr,2020,Porsche,The Heist [T1],https://www.youtube.com/watch?v=24qCxP8usm0
super-bowl-2020-ispot-zers,2020,Hulu,Tom Brady's Big Announcement,https://www.youtube.com/watch?v=fW-sZ8MnW-w
super-bowl-2020-ispot-zert,2020,Audi,Let It Go [T1],https://www.youtube.com/watch?v=fwTALpa7KrU
super-bowl-2020-ispot-zeru,2020,Tide,Bud Knight,https://www.youtube.com/watch?v=oUvkGM31kDs
super-bowl-2020-ispot-zerv,2020,Jeep,Groundhog Day [T1],https://www.youtube.com/watch?v=nQIeTeyl8zU
super-bowl-2020-ispot-zerw,2020,Discover Card,Yes We’re Accepted,https://www.youtube.com/watch?v=IE2R5xB4DmE
super-bowl-2020-ispot-zerx,2020,Squarespace,Winona in Winona,https://www.youtube.com/watch?v=rLAHVOvEZSA
super-bowl-2020-ispot-zery,2020,Disney+,It's Time,https://www.youtube.com/watch?v=p9-dLxw-BZo
super-bowl-2020-ispot-zerz,2020,NFL,Building a Better Game,https://www.youtube.com/watch?v=C6b5wihcHKc
super-bowl-2020-ispot-zetb,2020,Jeep,Teaser: Groundhog Day: Tent [T1],https://www.youtube.com/watch?v=nQIeTeyl8zU
super-bowl-2020-ispot-zj_x,2020,Sabra,Teaser: Touchdown,https://www.youtube.com/watch?v=DwZpCSWlspE
super-bowl-2020-ispot-zjb1,2020,Sabra,Teaser: Bumper 2,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zjbb,2020,Sabra,Teaser: Bumper 1,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zjmm,2020,Hyundai,Teaser: Dialect Coach [T1],https://www.youtube.com/watch?v=HWg4vvHUW8g
super-bowl-2020-ispot-zm_a,2020,Doritos,Teaser: Monologue,https://www.youtube.com/watch?v=GA2qU7YEtvM
super-bowl-2020-ispot-zm7i,2020,Pop-Tarts,Teaser: Jonathan Van Ness Freak Out,https://www.youtube.com/watch?v=N_6aHZvnq34
super-bowl-2020-ispot-zmkt,2020,Mountain Dew,"Teaser: As Good as the Original, Maybe Even Better?",https://www.youtube.com/watch?v=WJ8e_t_MGkU
super-bowl-2020-ispot-zmui,2020,Olay (Skin),Teaser: Processing Not Yet Complete,https://www.youtube.com/watch?v=d2y7nQg9-Y8
super-bowl-2020-ispot-zmup,2020,SodaStream,Teaser: Spaceman Trip,https://www.youtube.com/watch?v=2-LRhS3YfkE
super-bowl-2020-ispot-zmv1,2020,Cheetos,Teaser: Where It All Began,https://www.youtube.com/watch?v=xifZVZCh7_k
super-bowl-2020-ispot-zmz8,2020,Sabra,"Teaser: Dip, Watch, Win: Ridipulous Supply of Hummus",https://www.youtube.com/watch?v=jct5PVDDUtc
super-bowl-2020-ispot-zmzc,2020,Sabra,"Teaser: Dip, Watch, Win: Scrolling Snacks",https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zn24,2020,Planters,Teaser: Road Trip,https://www.youtube.com/watch?v=dnGY7vSdEyE
super-bowl-2020-ispot-zncg,2020,SodaStream,Teaser: Something Big Is Bubbling,https://www.youtube.com/watch?v=nupuKxFKNGw
super-bowl-2020-ispot-znci,2020,Little Caesars Pizza,Teaser: Desk,https://www.youtube.com/watch?v=YB8WZu87Q48
super-bowl-2020-ispot-znns,2020,Little Caesars Pizza,Teaser: Mutiny,https://www.youtube.com/watch?v=rPY8fCw9WA8
super-bowl-2020-ispot-zr4a,2020,Sabra,Teaser: Bumper 3,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zra1,2020,Sabra,Teaser: Ridipulous,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zrcr,2020,Olay (Skin),Teaser: Space Walk,https://www.youtube.com/watch?v=3rWuP8o0isA
super-bowl-2020-ispot-zrmq,2020,Olay (Skin),Teaser: Space Food,https://www.youtube.com/watch?v=1BrTg_07lOw
super-bowl-2020-ispot-zrvs,2020,Sabra,Teaser: Bumper 4,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zs_k,2020,Procter & Gamble,Teaser: When We Come Together,https://www.youtube.com/watch?v=nctsDTqMnTo
super-bowl-2020-ispot-zs10,2020,Kia,Teaser: Tunnel [T1],https://www.youtube.com/watch?v=dXIj3F9XmwE
super-bowl-2020-ispot-zs1j,2020,Coca-Cola Energy,Teaser: Show Up,https://www.youtube.com/watch?v=-gAZRN3SCBw
super-bowl-2020-ispot-zs1s,2020,Porsche,Teaser: The Heist: Museum [T1],https://www.youtube.com/watch?v=24qCxP8usm0
super-bowl-2020-ispot-zs20,2020,Tide,Teaser: Five Things You Don’t Know About Charlie & Emily,https://www.youtube.com/watch?v=_4WxuqrIkns
super-bowl-2020-ispot-zs6c,2020,Olay (Skin),Teaser: Make Space for Women: Daily Facials in Space,https://www.youtube.com/watch?v=Vl4G7J_etSA
super-bowl-2020-ispot-zs6j,2020,Olay (Skin),Teaser: Make Space for Women: Serum in Space,https://www.youtube.com/watch?v=LXBkmBRwZzU
super-bowl-2020-ispot-zscs,2020,Porsche,Teaser: The Heist: Stolen [T1],https://www.youtube.com/watch?v=24qCxP8usm0
super-bowl-2020-ispot-zsmc,2020,TurboTax,Teaser: UGC Launch,https://www.youtube.com/watch?v=LAz0ZHY5Mv4
super-bowl-2020-ispot-zsqb,2020,Rocket Mortgage,Teaser: Bath Time,https://www.youtube.com/watch?v=E7oPcGnn5E8
super-bowl-2020-ispot-zszd,2020,Heinz Ketchup,Find the Goodness: What Happens Next,https://www.youtube.com/watch?v=DbeEBZQ15Pw
super-bowl-2020-ispot-zu2n,2020,Rocket Mortgage,Teaser: Mirror,https://www.youtube.com/watch?v=E7oPcGnn5E8
super-bowl-2020-ispot-zu5k,2020,Porsche,Teaser: The Heist: Chase [T1],https://www.youtube.com/watch?v=24qCxP8usm0
super-bowl-2020-ispot-zu5n,2020,Facebook,Teaser: Push-Ups,https://www.youtube.com/watch?v=hpJVaOxszRc
super-bowl-2020-ispot-zu5w,2020,Tide,Teaser: Charlie Day & Emily Hampshire’s Dirty Laundry,https://www.youtube.com/watch?v=_4WxuqrIkns
super-bowl-2020-ispot-zu6p,2020,Facebook,Teaser: Chris Rock Is Ready for Lift Off!,https://www.youtube.com/watch?v=Rpxqja0zD5Y
super-bowl-2020-ispot-zu7j,2020,Olay (Skin),Teaser: Make Space For Women,https://www.youtube.com/watch?v=LXBkmBRwZzU
super-bowl-2020-ispot-zu9t,2020,Squarespace,Teaser: Welcome to Winona,https://www.youtube.com/watch?v=xYgSPsmNVKo
super-bowl-2020-ispot-zuaj,2020,Heinz Ketchup,Teaser: Find the Goodness: Four Ads,https://www.youtube.com/watch?v=DbeEBZQ15Pw
super-bowl-2020-ispot-zufa,2020,Facebook,Teaser: Are You Ready to Rock?,https://www.youtube.com/watch?v=k4WGT-IoSpE
super-bowl-2020-ispot-zufk,2020,Facebook,Teaser: Are You Ready For Lift Off?,https://www.youtube.com/watch?v=k4WGT-IoSpE
super-bowl-2020-ispot-zufo,2020,Facebook,Teaser: Rock Paper Scissors,https://www.youtube.com/watch?v=zbI2XUoeIVI
super-bowl-2020-ispot-zufs,2020,Facebook,Teaser: Get Ready to Rock!,https://www.youtube.com/watch?v=Rpxqja0zD5Y
super-bowl-2020-ispot-zuj7,2020,Squarespace,Teaser: Winona in Winona,https://www.youtube.com/watch?v=d3DPBM-3ZM4
super-bowl-2020-ispot-zuke,2020,Turkish Airlines,Teaser: Countdown,https://www.youtube.com/watch?v=jvssNjsY818
super-bowl-2020-ispot-zuli,2020,Audi,Teaser: See Who's Behind the Wheel [T1],https://www.youtube.com/watch?v=fwTALpa7KrU
super-bowl-2020-ispot-zuwt,2020,Squarespace,Teaser: Winona Goes Home,https://www.youtube.com/watch?v=d3DPBM-3ZM4
super-bowl-2020-ispot-zz0d,2020,Amazon Echo,Teaser: Temperature,https://www.youtube.com/watch?v=SrE7P2JQRdo
super-bowl-2020-ispot-zz0e,2020,Genesis,Teaser: Oysters [T1],https://www.youtube.com/watch?v=NYp6cSB526M
super-bowl-2020-ispot-zz0j,2020,Amazon Echo,Teaser: Alexine,https://www.youtube.com/watch?v=RY5258I27nA
super-bowl-2020-ispot-zz0k,2020,Amazon Echo,Teaser: Spilled Wine,https://www.youtube.com/watch?v=btTZ7kIml_A
super-bowl-2020-ispot-zz0r,2020,Amazon Echo,Teaser: Alessa,https://www.youtube.com/watch?v=h0OgHM3Mj8Y
super-bowl-2020-ispot-zzdi,2020,Sabra,Teaser: Five Prizes,https://www.youtube.com/watch?v=nDgJ_4_8eKY
super-bowl-2020-ispot-zzdx,2020,Budweiser,Teaser: No Strangers,https://www.youtube.com/watch?v=FAd8juj6-_k
super-bowl-2020-ispot-zzek,2020,Budweiser,Teaser: Ken's Story,https://www.youtube.com/watch?v=FAd8juj6-_k
super-bowl-2020-ispot-zzeo,2020,Budweiser,Teaser: Bernie & Mason's Story,https://www.youtube.com/watch?v=PU92XeqhRSA
super-bowl-2020-ispot-zzer,2020,Budweiser,Teaser: Hannah's Story,https://www.youtube.com/watch?v=nHOR9_zn274
super-bowl-2020-ispot-zzid,2020,Pepsi Zero Sugar,Teaser: Guitar Solo,https://www.youtube.com/watch?v=9HZvE-5Uh7Q
super-bowl-2020-ispot-zzj9,2020,Budweiser,Teaser: Ali & Ashlyn's Story,https://www.youtube.com/watch?v=PU92XeqhRSA
super-bowl-2020-ispot-zzm9,2020,Little Caesars Pizza,Teaser: Not Happening,https://www.youtube.com/watch?v=xuaAFqRVfVc
super-bowl-2020-ispot-zzn1,2020,Kia,Teaser: I Run For [T1],https://www.youtube.com/watch?v=9B97a9BeA6U
super-bowl-2020-ispot-zzny,2020,Heinz Ketchup,Teaser: Find the Goodness,https://www.youtube.com/watch?v=DbeEBZQ15Pw
super-bowl-2020-ispot-zzok,2020,Avocados From Mexico,Teaser: Neck Pillow,https://www.youtube.com/watch?v=6s8lLSgsFPc
super-bowl-2020-ispot-zzou,2020,Cheetos,Teaser: Shuffle Steal,https://www.youtube.com/watch?v=HfyL76nPbOA
super-bowl-2020-ispot-zzpk,2020,Genesis,Teaser: Ice [T1],https://www.youtube.com/watch?v=NYp6cSB526M
super-bowl-2020-ispot-zzwb,2020,Pepsi Zero Sugar,Teaser: That's What I Like,https://www.youtube.com/watch?v=VTwG3h35-bk
super-bowl-2021-ispot-teg3,2021,Nintendo,Serena Williams Plays Her Favorite Games: Just Dance 2021,https://www.youtube.com/watch?v=qDU7v6-2_yI
super-bowl-2021-ispot-teg4,2021,WeatherTech,We Never Left,https://www.youtube.com/watch?v=R2Wkk-TDnRQ
super-bowl-2021-ispot-teg6,2021,Verizon,Big Concert for Small Business,https://www.youtube.com/watch?v=Bb1gFj018gY
super-bowl-2021-ispot-teg8,2021,Fiverr,Opportunity Knocks,https://www.youtube.com/watch?v=XelsNvpibpQ
super-bowl-2021-ispot-teg9,2021,McDonald's,Thank You for Driving Thru,https://www.youtube.com/watch?v=xb2LKaLRl00
super-bowl-2021-ispot-tega,2021,Microban 24,Keep Killing Bacteria for 24 Hours,https://www.youtube.com/watch?v=7l8-lz-OBAY
super-bowl-2021-ispot-tegc,2021,Verizon,Can't Blame the Lag,https://www.youtube.com/watch?v=VNXFuqYMCNc
super-bowl-2021-ispot-tegd,2021,NFL,Inspire Change: It Takes All of Us,https://www.youtube.com/watch?v=bu_kAMpCKME
super-bowl-2021-ispot-tege,2021,DraftKings,Super Bowl Prediction Challenge,https://www.youtube.com/watch?v=al7S01Pp00U
super-bowl-2021-ispot-tegf,2021,CBS,Heavy,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tegg,2021,Paramount+,Breathtaking,https://www.youtube.com/watch?v=klGb37lqoXE
super-bowl-2021-ispot-tegh,2021,Michelob,Happy,https://www.youtube.com/watch?v=rk8Y1zlfG4k
super-bowl-2021-ispot-tegi,2021,CBS,Chicken Wings,https://www.youtube.com/watch?v=FTrSeQ9xBNg
super-bowl-2021-ispot-tegj,2021,Paramount+,Ready,https://www.youtube.com/watch?v=5ArOzEontRA
super-bowl-2021-ispot-tegm,2021,Rocket Mortgage,Certain Is Better,https://www.youtube.com/watch?v=ixBg2tNm6d4
super-bowl-2021-ispot-tegp,2021,TurboTax,Freeloader,https://www.youtube.com/watch?v=LAz0ZHY5Mv4
super-bowl-2021-ispot-tegr,2021,CBS,New Comedy,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tegt,2021,CBS,Keep Moving Forward,https://www.youtube.com/watch?v=KJUwsOzjbvs
super-bowl-2021-ispot-tegu,2021,Cheetos,It Wasn't Me,https://www.youtube.com/watch?v=O4H9Gc5kXxQ
super-bowl-2021-ispot-tegv,2021,Squarespace,5 to 9 by Dolly Parton,https://www.youtube.com/watch?v=y8jF96hoF9M
super-bowl-2021-ispot-tegx,2021,CBS,How Many,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tegy,2021,Paramount+,Expedition: Sweet Victory,https://www.youtube.com/watch?v=LVuTCDB1iMc
super-bowl-2021-ispot-tek8,2021,Bass Pro Shops,Get Back to Nature,https://www.youtube.com/watch?v=yfLz54hzpPs
super-bowl-2021-ispot-teka,2021,CBS,Problem,https://www.youtube.com/watch?v=Bvcr_xZoCiE
super-bowl-2021-ispot-tekd,2021,Anheuser-Busch,Let's Grab a Beer,https://www.youtube.com/watch?v=ZybJVKH2sHE
super-bowl-2021-ispot-teke,2021,CBS,Cybercrime,https://www.youtube.com/watch?v=IyA_4ZfVikE
super-bowl-2021-ispot-tekg,2021,Paramount+,Everest,https://www.youtube.com/watch?v=klGb37lqoXE
super-bowl-2021-ispot-tekh,2021,CBS,America's Toughest Workers,https://www.youtube.com/watch?v=jQy_kSi80uI
super-bowl-2021-ispot-teki,2021,CBS,Together,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tekj,2021,Klarna,The Four Quarter-Sized Cowboys,https://www.youtube.com/watch?v=6yeBJO0Lddk
super-bowl-2021-ispot-tekk,2021,CBS,Hello,https://www.youtube.com/watch?v=sr8dkMGmpig
super-bowl-2021-ispot-tekl,2021,Jeep,The Middle [T1],https://www.youtube.com/watch?v=YHe0OGX3yXU
