id,year,brand,title,agency,current_url,query,best_adsspot_url,best_score,candidate_2,candidate_3,candidate_count
2017-radio-collection-of-poophemisims-gui-ling-yuan-fang,2017,GUI LING YUAN FANG,RADIO: COLLECTION OF POOPHEMISIMS,Y&R CAPE TOWN,https://sites.wpp.com/wppedcream/2017/advertising/radio/a-collection-of-poophemisims?c=74ac44fc-c773-45d5-a42c-51d025216eb3,RADIO: COLLECTION OF POOPHEMISIMS GUI LING YUAN FANG 2017 site:adsspot.me/media,,,,,0
2017-sounds-of-conquest-caixa-econ-mica-federal,2017,CAIXA ECONÔMICA FEDERAL,SOUNDS OF CONQUEST,NOVA/SB SÃO PAULO,https://clios.com/sports/winner/integrated-campaign/caixa-economica-federal/sounds-of-conquest-16665,SOUNDS OF CONQUEST CAIXA ECONÔMICA FEDERAL 2017 site:adsspot.me/media,,,,,0
2017-talking-hands-therapy-foundation-for-rheumatic,2017,FOUNDATION FOR RHEUMATIC,TALKING HANDS THERAPY,FLOCK MEXICO,https://clios.com/health/winner/events-experiential-health-wellness/fumerac-fundaci%C3%B3n-mexicana-para-enfermos-reum%C3%A1ti/talking-hands-34022,TALKING HANDS THERAPY FOUNDATION FOR RHEUMATIC 2017 site:adsspot.me/media,,,,,0
2017-the-app-you-ll-be-glad-you-don-t-need-united-we-dream,2017,UNITED WE DREAM,THE APP YOU’LL BE GLAD YOU DON’T NEED,HUGE NEW YORK,https://clios.com/awards/winner/digital-mobile/united-we-dream/notifica-the-app-you-ll-be-glad-you-don-t-need--27657,THE APP YOU’LL BE GLAD YOU DON’T NEED UNITED WE DREAM 2017 site:adsspot.me/media,,,,,0
2017-the-biggest-sports-endorsement-deal-of-all-time-archer-air-superiority,2017,ARCHER AIR SUPERIORITY,THE BIGGEST SPORTS ENDORSEMENT DEAL OF ALL TIME,FCB CHICAGO,https://clios.com/awards/winner/public-relations/archer-wolf-llc/the-biggest-sports-endorsement-deal-of-all-time-27592,THE BIGGEST SPORTS ENDORSEMENT DEAL OF ALL TIME ARCHER AIR SUPERIORITY 2017 site:adsspot.me/media,,,,,0
2017-the-box-that-keeps-giving-godiva,2017,GODIVA,THE BOX THAT KEEPS GIVING,CHOCOLATE MCCANN NEW YORK,https://nelsparkman.com/Godiva-The-Box-That-Keeps-Giving,THE BOX THAT KEEPS GIVING GODIVA 2017 site:adsspot.me/media,,,,,0
2017-the-shared-story-of-harry-and-ahmed-unicef,2017,UNICEF,THE SHARED STORY OF HARRY AND AHMED,180 AMSTERDAM,https://www.dandad.org/awards/professional/2017/digital-marketing/26384/unicef-the-shared-story-of-harry-and-ahmed/,THE SHARED STORY OF HARRY AND AHMED UNICEF 2017 site:adsspot.me/media,,,,,0
2017-the-swimmer-fonds-gehandicapt-ensport,2017,FONDS GEHANDICAPT ENSPORT,THE SWIMMER,TBWA\NEBOKO AMSTERDAM,https://www.adcn.nl/archives/zwemmer,THE SWIMMER FONDS GEHANDICAPT ENSPORT 2017 site:adsspot.me/media,,,,,0
2017-time-to-get-out-there-volkswagen-suv,2017,VOLKSWAGEN-SUV,TIME TO GET OUT THERE,DDB BERLIN,https://ricardowolff.com/VOLKSWAGEN-SUVs,TIME TO GET OUT THERE VOLKSWAGEN-SUV 2017 site:adsspot.me/media,,,,,0
2017-tomcat-facebook-not-live-the-scotts-miracle,2017,NOT LIVE – THE SCOTTS MIRACLE,TOMCAT: FACEBOOK,BARTON F. GRAF NEW YORK,https://www.nickkaplan.com/FACEBOOK-NOT-LIVE,TOMCAT: FACEBOOK NOT LIVE – THE SCOTTS MIRACLE 2017 site:adsspot.me/media,,,,,0
2017-unsuccessful-ticket-sampling-folkoperan,2017,FOLKOPERAN,UNSUCCESSFUL TICKET SAMPLING,INGO STOCKHOLM,https://ingostockholm.se/folkoperan.html,UNSUCCESSFUL TICKET SAMPLING FOLKOPERAN 2017 site:adsspot.me/media,,,,,0
2017-until-we-all-belong-airbnb,2017,AIRBNB,UNTIL WE ALL BELONG,CLEMENGER BBDO MELBOURNE,https://www.youtube.com/watch?v=FHqcfyXcjjU&ab_channel=TheTravelAwards,UNTIL WE ALL BELONG AIRBNB 2017 site:adsspot.me/media,,,,,0
2017-van-gogh-s-bedrooms-art-institute-of-chicago,2017,ART INSTITUTE OF CHICAGO,VAN GOGH’S BEDROOMS,LEO BURNETT CHICAGO,https://www.youtube.com/watch?v=UAdgxQjKX3k&ab_channel=TheTravelAwards,VAN GOGH’S BEDROOMS ART INSTITUTE OF CHICAGO 2017 site:adsspot.me/media,,,,,0
2017-venmo-micro-hack-waterislife,2017,WATERISLIFE,VENMO MICRO HACK,DEUTSCH NEW YORK,http://www.fannyjosefsson.com/water-is-life,VENMO MICRO HACK WATERISLIFE 2017 site:adsspot.me/media,,,,,0
2017-visit-britain-expedia,2017,EXPEDIA,VISIT BRITAIN,180 LOS ANGELES,https://www.youtube.com/watch?v=5pTYlCFjt54&ab_channel=TheTravelAwards,VISIT BRITAIN EXPEDIA 2017 site:adsspot.me/media,,,,,0
2016-3-pretty-playful-minutes-tic-tac,2016,TIC TAC,3 PRETTY PLAYFUL MINUTES,LA COMUNIDAD BUENOS AIRES,https://www.adsoftheworld.com/campaign/tic-tac-la-comunidad-05-2016,3 PRETTY PLAYFUL MINUTES TIC TAC 2016 site:adsspot.me/media,,,,,0
2016-anti-rival-vaccine-corporate-image,2016,CORPORATE IMAGE,ANTI-RIVAL VACCINE,OGILVY SÃO PAULO,https://sites.wpp.com/wppedcream/2016/advertising/promo_activation/anti_rival_vaccine/,ANTI-RIVAL VACCINE CORPORATE IMAGE 2016 site:adsspot.me/media,,,,,0
2016-close-shave-stories-philips,2016,PHILIPS,CLOSE SHAVE STORIES,OGILVY JOHANNESBURG,https://sites.wpp.com/wppedcream/2016/advertising/radio/close_shave_stories/,CLOSE SHAVE STORIES PHILIPS 2016 site:adsspot.me/media,,,,,0
2016-duck-squid-pig-sunlight,2016,SUNLIGHT,"DUCK, SQUID, PIG",MULLENLOWE SINGAPORE,https://www.adsoftheworld.com/campaign/sunlight-lowe-06-2016,"DUCK, SQUID, PIG SUNLIGHT 2016 site:adsspot.me/media",,,,,0
2016-emergency-pin-code-sekron-digital-protection,2016,SEKRON DIGITAL PROTECTION,EMERGENCY PIN CODE,GREY SÃO PAULO,https://sites.wpp.com/wppedcream/2016/digital/emergency_pin_code,EMERGENCY PIN CODE SEKRON DIGITAL PROTECTION 2016 site:adsspot.me/media,,,,,0
2016-fire-emergency-robbery-smart,2016,SMART,"FIRE, EMERGENCY, ROBBERY",CONTRAPUNTO BBDO MADRID,https://www.behance.net/gallery/38625923/Better-to-park-at-the-front-door,"FIRE, EMERGENCY, ROBBERY SMART 2016 site:adsspot.me/media",,,,,0
2016-fish-cardinal-baby-milkman-mini-babybel,2016,MINI BABYBEL,"FISH, CARDINAL, BABY, MILKMAN",Y&R PARIS,https://creativepool.com/jsragency/projects/carioca-studio-win-cannes-lions-for-babybel-,"FISH, CARDINAL, BABY, MILKMAN MINI BABYBEL 2016 site:adsspot.me/media",,,,,0
2016-free-the-kids-persil-omo,2016,PERSIL/OMO,FREE THE KIDS,MULLENLOWE LONDON,https://www.mullenlowegroupuk.com/our-work/unilever-highlights-global-plight-of-childhood-play/,FREE THE KIDS PERSIL/OMO 2016 site:adsspot.me/media,,,,,0
2016-game-of-thrones-shame-soho-pop-up-channel,2016,SOHO POP UP CHANNEL,GAME OF THRONES SHAME,DDB GROUP AUCKLAND,https://kirano.me/portfolio/sky/,GAME OF THRONES SHAME SOHO POP UP CHANNEL 2016 site:adsspot.me/media,,,,,0
2016-hcd-rink-bingo-hcd-merchandise,2016,HCD MERCHANDISE,HCD RINK BINGO,FCB ZURICH,https://clios.com/awards/winner/engagement-experiential/hockey-club-davos/rink-bingo-13217,HCD RINK BINGO HCD MERCHANDISE 2016 site:adsspot.me/media,,,,,0
2016-hill-lamb-moran-brookes-the-times,2016,THE TIMES,"HILL, LAMB, MORAN, BROOKES",CHI + PARTNERS LONDON,https://sites.wpp.com/wppedcream/2016/advertising/outdoor/the_journalist_campaign,"HILL, LAMB, MORAN, BROOKES THE TIMES 2016 site:adsspot.me/media",,,,,0
2016-iammuslim-passop,2016,PASSOP,#IAMMUSLIM,NATIVE VML JOHANNESBURG,https://www.vmlyr.com/en-za/south-africa/work/passop-iammuslim,#IAMMUSLIM PASSOP 2016 site:adsspot.me/media,,,,,0
2016-igugu-khanyi-c-surance,2016,C SURANCE,IGUGU KHANYI,1886 ADVERTISING JOHANNESBURG,https://www.youtube.com/watch?v=rVYd5rD6y3I&ab_channel=CellCSouthAfrica,IGUGU KHANYI C SURANCE 2016 site:adsspot.me/media,,,,,0
2016-igugu-thembi-c-surance,2016,C SURANCE,IGUGU THEMBI,1886 ADVERTISING JOHANNESBURG,https://www.youtube.com/watch?v=ZiAvyugaadg&ab_channel=CellCSouthAfrica,IGUGU THEMBI C SURANCE 2016 site:adsspot.me/media,,,,,0
2016-ikea-decisions-ikea,2016,IKEA,IKEA DECISIONS,DDB GROUP BERLIN,https://ricardowolff.com/IKEA-DECISIONS,IKEA DECISIONS IKEA 2016 site:adsspot.me/media,,,,,0
2016-itv2-itv,2016,ITV,ITV2,ITV CREATIVE LONDON,https://clios.com/awards/winner/brand-design/itv/itv2-13485,ITV2 ITV 2016 site:adsspot.me/media,,,,,0
2016-jabu-darryl-cansa,2016,CANSA,"JABU, DARRYL",FCB CAPE TOWN,https://clios.com/health/winner/film/cansa-the-cancer-association-of-south-africa/darryl-14591,"JABU, DARRYL CANSA 2016 site:adsspot.me/media",,,,,0
2016-jane-sprout,2016,SPROUT,JANE,180LA SANTA MONICA,https://clios.com/music/winner/use-of-music/jane-12697,JANE SPROUT 2016 site:adsspot.me/media,,,,,0
2016-last-nike,2016,NIKE,LAST,WIEDEN+KENNEDY PORTLAND,https://www.youtube.com/watch?v=ptoi8BIdRRQ&ab_channel=nikeindia,LAST NIKE 2016 site:adsspot.me/media,,,,,0
2016-last-one-to-get-married-mom-at-40-magistral,2016,MAGISTRAL,"LAST ONE TO GET MARRIED, MOM AT 40",GREY BUENOS AIRES,https://sites.wpp.com/wppedcream/2016/advertising/radio/last_one_to_get_married_mom,"LAST ONE TO GET MARRIED, MOM AT 40 MAGISTRAL 2016 site:adsspot.me/media",,,,,0
2016-margot-vs-lily-nike-women,2016,NIKE WOMEN,MARGOT VS LILY,WIEDEN + KENNEDY PORTLAND,http://www.darcieburrell.com/margot-vs-lily/2016/12/15/episode-4-trolls,MARGOT VS LILY NIKE WOMEN 2016 site:adsspot.me/media,,,,,0
2016-mctrax-mcdonald-s,2016,MCDONALD’S,MCTRAX,TBWA\NEBOKO AMSTERDAM,https://www.adcn.nl/archives/mctrax,MCTRAX MCDONALD’S 2016 site:adsspot.me/media,,,,,0
2016-meet-halfway-airbnb-paypal,2016,AIRBNB & PAYPAL,MEET HALFWAY,CP+B BOULDER,http://aemile.com/17/project/paypal,MEET HALFWAY AIRBNB & PAYPAL 2016 site:adsspot.me/media,,,,,0
2016-merkel-obama-putin-pope-bi-weekend-supplement,2016,BI WEEKEND SUPPLEMENT,"MERKEL, OBAMA, PUTIN, POPE",Y&R LISBON,https://sites.wpp.com/wppedcream/2016/advertising/print/merkel_obama_pope_putin_kim/,"MERKEL, OBAMA, PUTIN, POPE BI WEEKEND SUPPLEMENT 2016 site:adsspot.me/media",,,,,0
2016-original-samba-bossa-nova-futebol-pier-havaianas,2016,HAVAIANAS,"ORIGINAL: SAMBA, BOSSA NOVA, FUTEBOL, PIER",ALMAPBBDO SÃO PAULO,https://www.lucianolincoln.com/havaianas-1,"ORIGINAL: SAMBA, BOSSA NOVA, FUTEBOL, PIER HAVAIANAS 2016 site:adsspot.me/media",,,,,0
2016-out-there-canada-goose,2016,CANADA GOOSE,OUT THERE,CAA MARKETING LOS ANGELES,https://clios.com/awards/winner/branded-content/canada-goose/out-there-13299,OUT THERE CANADA GOOSE 2016 site:adsspot.me/media,,,,,0
2016-protest-prematek,2016,PREMATEK,PROTEST,FAHRENHEIT DDB LIMA,https://www.adsoftheworld.com/campaign/prematek-ddb-05-2016,PROTEST PREMATEK 2016 site:adsspot.me/media,,,,,0
2016-raising-eyebrows-and-subscriptions-newspaper,2016,NEWSPAPER,RAISING EYEBROWS AND SUBSCRIPTIONS,PROXIMITY LONDON,https://www.impactproximity.com/work/raising-eyebrows-and-subscriptions,RAISING EYEBROWS AND SUBSCRIPTIONS NEWSPAPER 2016 site:adsspot.me/media,,,,,0
2016-safety-instruction-sl-benfica-sponsorship,2016,SL BENFICA SPONSORSHIP,SAFETY INSTRUCTION,O ESCRITÓRIO LISBON,https://clios.com/sports/winner/partnerships-sponsorships-endorsements/emirates-sl-benfica/sl-benfica-safety-instructions-12400,SAFETY INSTRUCTION SL BENFICA SPONSORSHIP 2016 site:adsspot.me/media,,,,,0
2016-shoemaker-watchmaker-keymaker-institutional-africa-s,2016,INSTITUTIONAL (AFRICA S,"SHOEMAKER, WATCHMAKER, KEYMAKER",,https://www.adsoftheworld.com/campaign/espn-africa-06-2016,"SHOEMAKER, WATCHMAKER, KEYMAKER INSTITUTIONAL (AFRICA S 2016 site:adsspot.me/media",,,,,0
2016-slums-housing-colonies-for-worms-zentel,2016,ZENTEL,SLUMS (HOUSING COLONIES) FOR WORMS,MEDULLA COMMUNICATIONS MUMBAI,https://clios.com/health/winner/out-of-home/zentel/slums-housing-colonies-for-worms-14642,SLUMS (HOUSING COLONIES) FOR WORMS ZENTEL 2016 site:adsspot.me/media,,,,,0
2016-step-out-the-samaritans,2016,THE SAMARITANS,STEP OUT,Y&R SHANGHAI,https://sites.wpp.com/wppedcream/2016/advertising/outdoor/step_out,STEP OUT THE SAMARITANS 2016 site:adsspot.me/media,,,,,0
2016-student-gameboy-painter-xalatan,2016,XALATAN,"STUDENT, GAMEBOY, PAINTER",MCCANN HEALTH HONG KONG,https://www.adsoftheworld.com/campaign/xalatan-mccann-04-2016,"STUDENT, GAMEBOY, PAINTER XALATAN 2016 site:adsspot.me/media",,,,,0
2016-the-barbwire-campaign-amnesty-international,2016,AMNESTY INTERNATIONAL,THE BARBWIRE CAMPAIGN,OGILVY FRANKFURT,https://clios.com/awards/winner/brand-design/amnesty-international/the-barbwire-campaign-12886,THE BARBWIRE CAMPAIGN AMNESTY INTERNATIONAL 2016 site:adsspot.me/media,,,,,0
2016-the-bullet-pen-ministry-of-national-education,2016,MINISTRY OF NATIONAL EDUCATION,THE BULLET PEN,MCCANN BOGOTÁ,https://clios.com/awards/winner/public-relations/the-bulletpen-12870,THE BULLET PEN MINISTRY OF NATIONAL EDUCATION 2016 site:adsspot.me/media,,,,,0
2016-the-dilemma-beer,2016,BEER,THE DILEMMA,STARCOM MEDIAVEST GROUP MILAN,https://clios.com/sports/winner/partnerships-sponsorships-endorsements/heineken/the-dilemma-12530,THE DILEMMA BEER 2016 site:adsspot.me/media,,,,,0
2016-the-full-story-het-parool,2016,HET PAROOL,THE FULL STORY,JWT AMSTERDAM,https://www.adcn.nl/archives/the-full-story,THE FULL STORY HET PAROOL 2016 site:adsspot.me/media,,,,,0
2016-the-sab-spike-detector-coaster-south-african-breweries,2016,SOUTH AFRICAN BREWERIES,THE SAB SPIKE DETECTOR COASTER,GEOMETRY JOHANNESBURG,https://sites.wpp.com/wppedcream/2016/direct/ambient/the_sab_spike_detector_coaster,THE SAB SPIKE DETECTOR COASTER SOUTH AFRICAN BREWERIES 2016 site:adsspot.me/media,,,,,0
2016-the-super-bowl-dunk-gatorade,2016,GATORADE,THE SUPER BOWL DUNK,VMLY&R KANSAS,https://clios.com/sports/winner/social-media/gatorade/the-super-bowl-dunk-12568,THE SUPER BOWL DUNK GATORADE 2016 site:adsspot.me/media,,,,,0
2016-ultimate-death-scene-sea-shepherd,2016,SEA SHEPHERD,ULTIMATE DEATH SCENE,THE WORKS SYDNEY,http://kimberliesanders.com/seashepherdultimatedeathscene,ULTIMATE DEATH SCENE SEA SHEPHERD 2016 site:adsspot.me/media,,,,,0
2016-weber-bbq-cultures-weber-grills,2016,WEBER GRILLS,WEBER BBQ CULTURES,UNCLE GREY COPENHAGEN,https://www.adcn.nl/archives/weber-bbq-cultures,WEBER BBQ CULTURES WEBER GRILLS 2016 site:adsspot.me/media,,,,,0
2016-whopper-sign-burger-king,2016,BURGER KING,WHOPPER SIGN,DAVID MIAMI,https://clios.com/awards/winner/social-media/burger-king/whopper-sign-13235,WHOPPER SIGN BURGER KING 2016 site:adsspot.me/media,,,,,0
2016-wiener-stampede-heinz,2016,HEINZ,WIENER STAMPEDE,DAVID MIAMI,https://clios.com/awards/winner/film/wiener-stampede-13289,WIENER STAMPEDE HEINZ 2016 site:adsspot.me/media,,,,,0
2015-a-bit-bitter-farnham,2015,FARNHAM,A BIT BITTER,LG2 QUÉBEC,https://www.adsoftheworld.com/campaign/farnham-ale-lager-lg2-12-2014,A BIT BITTER FARNHAM 2015 site:adsspot.me/media,,,,,0
2015-blind-trip-ministry-of-transportation-and-tourism,2015,MINISTRY OF TRANSPORTATION AND TOURISM,BLIND TRIP,MARURI GREY GUAYAQUIL,https://clios.com/awards/winner/direct/ministry-of-transportation-and-tourism/blind-trip-1285,BLIND TRIP MINISTRY OF TRANSPORTATION AND TOURISM 2015 site:adsspot.me/media,,,,,0
2015-carpet-rug-protector-scotchgard,2015,SCOTCHGARD,CARPET & RUG PROTECTOR,MULLENLOWE SINGAPORE,https://www.adsoftheworld.com/campaign/scotchgard-lowe-12-2015,CARPET & RUG PROTECTOR SCOTCHGARD 2015 site:adsspot.me/media,,,,,0
2015-indifference-museo-memoria-y-tolerancia,2015,MUSEO MEMORIA Y TOLERANCIA,INDIFFERENCE,MADE MEXICO CITY,https://www.adsoftheworld.com/campaign/museum-of-memory-tolerance-made-07-2015,INDIFFERENCE MUSEO MEMORIA Y TOLERANCIA 2015 site:adsspot.me/media,,,,,0
2015-keep-out-of-children-s-reach-santana-drugstore,2015,SANTANA DRUGSTORE,KEEP OUT OF CHILDREN’S REACH,REVOLUTION BRAZIL,http://www.bestadsontv.com/files/print/2014/Dec/67520_EnglishSantana.jpg,KEEP OUT OF CHILDREN’S REACH SANTANA DRUGSTORE 2015 site:adsspot.me/media,,,,,0
2015-learning-on-the-way-adn,2015,ADN,LEARNING ON THE WAY,BBDO BOGOTA,https://clios.com/awards/winner/audio/adn/learning-on-the-way-13106,LEARNING ON THE WAY ADN 2015 site:adsspot.me/media,,,,,0
2015-rotten-cells-fischel-drugstores,2015,FISCHEL DRUGSTORES,ROTTEN CELLS,BBDO SAN JOSE,https://clios.com/health/winner/out-of-home/fischel-drugstores/rotten-cells-1432,ROTTEN CELLS FISCHEL DRUGSTORES 2015 site:adsspot.me/media,,,,,0
2015-some-stains-are-not-meant-to-disappear-green-works,2015,GREEN WORKS,SOME STAINS ARE NOT MEANT TO DISAPPEAR,ALMA MIAMI,https://www.adsoftheworld.com/campaign/green-works-alma-04-2015,SOME STAINS ARE NOT MEANT TO DISAPPEAR GREEN WORKS 2015 site:adsspot.me/media,,,,,0
2015-the-cancer-sutra-stupid-cancer,2015,STUPID CANCER,THE CANCER SUTRA,THE BULL-WHITE HOUSE NEW YORK,http://jephedrine.com/cancer-sutra,THE CANCER SUTRA STUPID CANCER 2015 site:adsspot.me/media,,,,,0
2015-the-monster-smart-launch-smart,2015,SMART,THE MONSTER-SMART LAUNCH,BBDO BERLIN,https://clios.com/awards/winner/direct/daimler-ag-smart-mm/the-monster-smart-launch-13,THE MONSTER-SMART LAUNCH SMART 2015 site:adsspot.me/media,,,,,0
2015-the-return-of-coach-lasso-nbc-sports,2015,NBC SPORTS,THE RETURN OF COACH LASSO,THE BROOKLYN BROTHERS NEW YORK,https://clios.com/sports/winner/film/nbc-sports/the-return-of-coach-lasso-2319,THE RETURN OF COACH LASSO NBC SPORTS 2015 site:adsspot.me/media,,,,,0
2015-the-weddinglope-rosenthal,2015,ROSENTHAL,THE WEDDINGLOPE,KOLLE REBBE HAMBURG,https://clios.com/awards/winner/design/rosenthal/the-weddinglope-326,THE WEDDINGLOPE ROSENTHAL 2015 site:adsspot.me/media,,,,,0
2015-unforgettable-shots-shopping-sp-market-caminho-de-volta-project,2015,SHOPPING SP MARKET/CAMINHO DE VOLTA PROJECT,UNFORGETTABLE SHOTS,AFRICA SÃO PAULO,https://clios.com/awards/winner/out-of-home/shopping-sp-market-projeto-caminho-de-volta/unforgettable-shots-1184,UNFORGETTABLE SHOTS SHOPPING SP MARKET/CAMINHO DE VOLTA PROJECT 2015 site:adsspot.me/media,,,,,0
2015-viaoptadaily-novartis,2015,NOVARTIS,VIAOPTADAILY,ARWORKS BUDAPEST,https://www.youtube.com/watch?v=1iU541hQz0c,VIAOPTADAILY NOVARTIS 2015 site:adsspot.me/media,,,,,0
2015-you-give-more-than-just-blood-city-of-buenos-aires,2015,CITY OF BUENOS AIRES,YOU GIVE MORE THAN JUST BLOOD,THE COMMUNITY MIAMI,https://www.adsoftheworld.com/campaign/city-of-buenos-aires-la-comunidad-12-2015,YOU GIVE MORE THAN JUST BLOOD CITY OF BUENOS AIRES 2015 site:adsspot.me/media,,,,,0
2014-amazing-street-hacks-watchdogs,2014,WATCHDOGS,AMAZING STREET HACKS,BETC PARIS,https://www.youtube.com/watch?v=gbswS7AcrnI&ab_channel=HavasGroup,AMAZING STREET HACKS WATCHDOGS 2014 site:adsspot.me/media,,,,,0
2014-boardwalk-old-spice,2014,OLD SPICE,BOARDWALK,WIEDEN+KENNEDY PORTLAND,https://www.youtube.com/watch?v=1BOfhSVUI38&ab_channel=AdFibs.Com,BOARDWALK OLD SPICE 2014 site:adsspot.me/media,,,,,0
2014-cat-lady-devondale-long-life-milk,2014,DEVONDALE LONG LIFE MILK,CAT LADY,DDB MELBOURNE,https://www.youtube.com/watch?v=AqrnQ1KdR20&ab_channel=AndrewKovalenko,CAT LADY DEVONDALE LONG LIFE MILK 2014 site:adsspot.me/media,,,,,0
2014-central-park-conservancy-receptacles-central-park,2014,CENTRAL PARK,CENTRAL PARK CONSERVANCY RECEPTACLES,LANDOR ASSOCIATES NEW YORK,https://landor.com/work/central-park-conservancy,CENTRAL PARK CONSERVANCY RECEPTACLES CENTRAL PARK 2014 site:adsspot.me/media,,,,,0
2014-crack-snog-sack-road-lodge,2014,ROAD LODGE,"CRACK, SNOG, SACK",TBWA\\HUNT\\LASCARIS JOHANNESBURG,https://www.adsoftheworld.com/campaign/road-lodge-tbwa-06-2014,"CRACK, SNOG, SACK ROAD LODGE 2014 site:adsspot.me/media",,,,,0
2014-daddy-citroen,2014,CITROEN,DADDY,LES GAULOIS PARIS,https://www.youtube.com/watch?v=cE-1DNrcls4&ab_channel=HavasGroup,DADDY CITROEN 2014 site:adsspot.me/media,,,,,0
2014-diana-tunnel-napalm-girl-mandela-in-prison-mail-guardian,2014,MAIL & GUARDIAN,"DIANA TUNNEL,NAPALM GIRL,MANDELA IN PRISON",TBWA\\HUNT\\LASCARIS JOHANNESBURG,https://www.adsoftheworld.com/campaign/mail-guardian-tbwa-06-2014,"DIANA TUNNEL,NAPALM GIRL,MANDELA IN PRISON MAIL & GUARDIAN 2014 site:adsspot.me/media",,,,,0
2014-friend-compass-momondo,2014,MOMONDO,FRIEND COMPASS,MCCANN LONDON,https://www.youtube.com/watch?v=I2hi1wZcjOA&ab_channel=McCannParis,FRIEND COMPASS MOMONDO 2014 site:adsspot.me/media,,,,,0
2014-limousine-directory-golf-jewelry-jet-tinka-lottery,2014,TINKA LOTTERY,"LIMOUSINE, DIRECTORY, GOLF, JEWELRY, JET",PUBLICIS LIMA,https://www.adsoftheworld.com/campaign/tinka-lottery-publicis-06-2014,"LIMOUSINE, DIRECTORY, GOLF, JEWELRY, JET TINKA LOTTERY 2014 site:adsspot.me/media",,,,,0
2014-nature-is-tricky-jeep-leo-burnett-tailor-made-s,2014,JEEP (LEO BURNETT TAILOR MADE S,NATURE IS TRICKY,,https://www.adsoftheworld.com/campaign/jeep-leo-burnett-07-2014,NATURE IS TRICKY JEEP (LEO BURNETT TAILOR MADE S 2014 site:adsspot.me/media,,,,,0
2014-plastic-bag-kids-grandma-dudes-sm-eco-bag,2014,SM ECO BAG,"PLASTIC BAG: KIDS, GRANDMA, DUDES",LOWE MAKATI CITY,https://www.adsoftheworld.com/campaign/sm-eco-bag-lowe-06-2014,"PLASTIC BAG: KIDS, GRANDMA, DUDES SM ECO BAG 2014 site:adsspot.me/media",,,,,0
2014-punks-duck-hunters-bikers-rothammer,2014,ROTHAMMER,"PUNKS, DUCK HUNTERS, BIKERS",PROLAM Y&R SANTIAGO,https://www.adsoftheworld.com/campaign/rothhammer-yr-06-2014,"PUNKS, DUCK HUNTERS, BIKERS ROTHAMMER 2014 site:adsspot.me/media",,,,,0
2014-rebirth-of-sound-dtac,2014,DTAC,REBIRTH OF SOUND,Y&R BANGKOK,https://www.wppstream.com/wpp/wppedcream/2015/healthcare/public-service/rebirth_of_sound,REBIRTH OF SOUND DTAC 2014 site:adsspot.me/media,,,,,0
2014-remote-control-tourist-melbourne,2014,MELBOURNE,REMOTE CONTROL TOURIST,TOOL LOS ANGELES,https://www.toolofna.com/work/remote-control-tourist,REMOTE CONTROL TOURIST MELBOURNE 2014 site:adsspot.me/media,,,,,0
2014-roquefort-pistache-jamon-santa-casa-de-miseric-rdia,2014,SANTA CASA DE MISERICÓRDIA,"ROQUEFORT, PISTACHE, JAMON",Y&R SÃO PAULO,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,"ROQUEFORT, PISTACHE, JAMON SANTA CASA DE MISERICÓRDIA 2014 site:adsspot.me/media",,,,,0
2014-roquefort-pistache-jamon-santa-casa-de-miseric-rdia-y-r-s,2014,SANTA CASA DE MISERICÓRDIA (Y&R S,"ROQUEFORT, PISTACHE, JAMON",,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,"ROQUEFORT, PISTACHE, JAMON SANTA CASA DE MISERICÓRDIA (Y&R S 2014 site:adsspot.me/media",,,,,0
2014-seductive-intriguing-heroic-classy-sexy-axe,2014,AXE,"SEDUCTIVE,INTRIGUING,HEROIC,CLASSY,SEXY",PONCE BUENOS AIRES,https://www.adsoftheworld.com/campaign/axe-lowe-06-2014,"SEDUCTIVE,INTRIGUING,HEROIC,CLASSY,SEXY AXE 2014 site:adsspot.me/media",,,,,0
2014-sports-car-vintage-car-truck-howard-s-auto-body,2014,HOWARD’S AUTO BODY,"SPORTS CAR, VINTAGE CAR, TRUCK",FITZGERALD+CO ATLANTA,https://www.adsoftheworld.com/campaign/howards-auto-body-fitzgeraldco-06-2014,"SPORTS CAR, VINTAGE CAR, TRUCK HOWARD’S AUTO BODY 2014 site:adsspot.me/media",,,,,0
2014-stop-one-stop-them-all-wwf,2014,WWF,STOP ONE. STOP THEM ALL,LEO BURNETT SYDNEY,https://www.adsoftheworld.com/campaign/wwf-leo-burnett-06-2014,STOP ONE. STOP THEM ALL WWF 2014 site:adsspot.me/media,,,,,0
2014-the-big-leap-lacoste,2014,LACOSTE,THE BIG LEAP,BETC DIGITAL PARIS,https://www.youtube.com/watch?v=BzB3KW4uBhw&ab_channel=HavasGroup,THE BIG LEAP LACOSTE 2014 site:adsspot.me/media,,,,,0
2014-the-day-i-visited-my-son-comfort,2014,COMFORT,THE DAY I VISITED MY SON,OGILVY SINGAPORE,https://clios.com/awards/winner/branded-entertainment-content/the-day-i-visited-my-son-a-true-story-3582,THE DAY I VISITED MY SON COMFORT 2014 site:adsspot.me/media,,,,,0
