id,year,brand,case_name,current_outbound_url,expected_ispot_url,source_url
super-bowl-2021-ispot-tepa,2021,Amazon Echo,Alexa's Body,https://www.youtube.com/watch?v=xxNxqveseyI,https://www.ispot.tv/ad/TEPA,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tepy,2021,Guaranteed Rate,Believe You Will,https://www.youtube.com/watch?v=CdK8JhvAryQ,https://www.ispot.tv/ad/TEPY,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes_,2021,Mercari,Get Your Unused Things Back in the Game,https://www.youtube.com/watch?v=Q-RbRqivpx8,https://www.ispot.tv/ad/TES_,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes2,2021,Paramount+,Expedition: Hooked It,https://www.youtube.com/watch?v=-eob7jyGj2U,https://www.ispot.tv/ad/TES2,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes5,2021,Pringles,Space Return,https://www.youtube.com/watch?v=APIMNM5X4jA,https://www.ispot.tv/ad/TES5,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes6,2021,Chipotle Mexican Grill,Can a Burrito Change the World?,https://www.youtube.com/watch?v=BkXHqihY4RE,https://www.ispot.tv/ad/TES6,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes7,2021,Logitech,Defy Logic,https://www.youtube.com/watch?v=1B9LY9zoox0,https://www.ispot.tv/ad/TES7,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tes9,2021,CBS,Special Episode,https://www.youtube.com/watch?v=ChlM8Je3WVg,https://www.ispot.tv/ad/TES9,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesa,2021,Jimmy John's,Meet the King,https://www.youtube.com/watch?v=bbU2ChdI4Ro,https://www.ispot.tv/ad/TESA,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesb,2021,Dexcom,Technology,https://www.youtube.com/watch?v=jmWKjVIx7fA,https://www.ispot.tv/ad/TESB,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesc,2021,CBS,Got a Problem?,https://www.youtube.com/watch?v=Bvcr_xZoCiE,https://www.ispot.tv/ad/TESC,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesd,2021,WeatherTech,WeatherTech Family,https://www.youtube.com/watch?v=rF6Jjm5547k,https://www.ispot.tv/ad/TESD,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tese,2021,CBS,Biggest Performance of the Year,https://www.youtube.com/watch?v=AeADwyhNSGE,https://www.ispot.tv/ad/TESE,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesf,2021,Tide,The Jason Alexander Hoodie,https://www.youtube.com/watch?v=DhS6tuyB7wA,https://www.ispot.tv/ad/TESF,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesg,2021,Mountain Dew,Major Melon Bottle Count,https://www.youtube.com/watch?v=YLw3KgAHolM,https://www.ispot.tv/ad/TESG,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesh,2021,DraftKings,Super Bowl Prediction Challenge,https://www.youtube.com/watch?v=al7S01Pp00U,https://www.ispot.tv/ad/TESH,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesi,2021,Disney+,The Falcon and the Winter Soldier,https://www.youtube.com/watch?v=d3dz_AH6uEo,https://www.ispot.tv/ad/TESI,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesj,2021,Vroom.com,Dealership Pain,https://www.youtube.com/watch?v=3ix2zPQVkSE,https://www.ispot.tv/ad/TESJ,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesk,2021,SKECHERS,To the Max,https://www.youtube.com/watch?v=RxBPZ9dtybA,https://www.ispot.tv/ad/TESK,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesl,2021,Rocket Mortgage,Certain Is Better,https://www.youtube.com/watch?v=wkiKW9x-uNk,https://www.ispot.tv/ad/TESL,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesm,2021,T-Mobile,Rock Star,https://www.youtube.com/watch?v=nWk1Py5ii08,https://www.ispot.tv/ad/TESM,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesn,2021,E*TRADE from Morgan Stanley,Workout,https://www.youtube.com/watch?v=Otxw_GTQy-8,https://www.ispot.tv/ad/TESN,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-teso,2021,Shift4Shop,Join the World's First All-Civilian Mission to Space,https://www.youtube.com/watch?v=_nwSmOEiDls,https://www.ispot.tv/ad/TESO,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesp,2021,Miracle-Gro,Keep Growing,https://www.youtube.com/watch?v=TXPfEwymnJE,https://www.ispot.tv/ad/TESP,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesq,2021,General Motors,No Way Norway [T1],https://www.youtube.com/watch?v=HfR_2DAAwt0,https://www.ispot.tv/ad/TESQ,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesr,2021,CBS,The Masters,https://www.youtube.com/watch?v=scdH4uwmKUs,https://www.ispot.tv/ad/TESR,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tess,2021,Paramount+,Expedition: Ice Bridge Crack,https://www.youtube.com/watch?v=jUr8K4xmx5E,https://www.ispot.tv/ad/TESS,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-test,2021,CBS,Stories,https://www.youtube.com/watch?v=KJUwsOzjbvs,https://www.ispot.tv/ad/TEST,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesu,2021,Hellmann's | Best Foods,Fairy Godmayo,https://www.youtube.com/watch?v=L8DlGyZbeLw,https://www.ispot.tv/ad/TESU,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesw,2021,TurboTax,Spreading Tax Expertise Across the Land,https://www.youtube.com/watch?v=ZsRdPp-tOvA,https://www.ispot.tv/ad/TESW,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesx,2021,Dr. Squatch Soap Co.,You're Not a Dish,https://www.youtube.com/watch?v=vDHNMqOLw_o,https://www.ispot.tv/ad/TESX,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesy,2021,Bud Light Seltzer,Last Year's Lemons,https://www.youtube.com/watch?v=RaGtAJ7cH2s,https://www.ispot.tv/ad/TESY,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2021-ispot-tesz,2021,Toyota,Upstream [T1],https://www.youtube.com/watch?v=Pr3jR2keirk,https://www.ispot.tv/ad/TESZ,https://www.ispot.tv/events/2021-super-bowl-commercials
super-bowl-2022-ispot-bv1j,2022,Squarespace,Teaser: Shh,https://www.youtube.com/watch?v=2cLNMXUNzxY,https://www.ispot.tv/ad/BV1J,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bv1w,2022,NFL,Teaser: Darn Colors,https://www.youtube.com/watch?v=c7V17-JZam0,https://www.ispot.tv/ad/BV1W,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bv2x,2022,NBC,World,https://www.youtube.com/watch?v=Aq02MZGgprY,https://www.ispot.tv/ad/BV2X,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bv7l,2022,SKECHERS,Pre-Release: Legalize,https://www.youtube.com/watch?v=_5d2iBEuVsM,https://www.ispot.tv/ad/BV7L,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bv7o,2022,SKECHERS,Pre-Release: On the Road,https://www.youtube.com/watch?v=v0ijL6pcW1g,https://www.ispot.tv/ad/BV7O,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvb4,2022,Crypto.com,Make History,https://www.youtube.com/watch?v=Sk_52aI_W1M,https://www.ispot.tv/ad/BVB4,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvb5,2022,Gillette,As Quick as Washing Your Face,https://www.youtube.com/watch?v=8Y-Z8oJRViY,https://www.ispot.tv/ad/BVB5,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvba,2022,Rocket Mortgage,Barbie's Dream House,https://www.youtube.com/watch?v=4UtLpt3DJis,https://www.ispot.tv/ad/BVBA,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvbc,2022,"Hologic, Inc.",Real Love,https://www.youtube.com/watch?v=WnUpYExusuY,https://www.ispot.tv/ad/BVBC,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvbd,2022,Amazon Prime Video,The Lord of the Rings: The Rings of Power,https://www.youtube.com/watch?v=zDHBioJ-jQ8,https://www.ispot.tv/ad/BVBD,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvbl,2022,eToro,Imagine a World,https://www.youtube.com/watch?v=S5ssyDmf_gI,https://www.ispot.tv/ad/BVBL,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvbn,2022,Hellmann's | Best Foods,Mayo Tackles Food Waste,https://www.youtube.com/watch?v=1L3h-PqISso,https://www.ispot.tv/ad/BVBN,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvby,2022,YouTube TV,Strange Choices,https://www.youtube.com/watch?v=niKQFmWeEk0,https://www.ispot.tv/ad/BVBY,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvg0,2022,NBC,Stay Tuned,https://www.youtube.com/watch?v=Cx9RhqlAULg,https://www.ispot.tv/ad/BVG0,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvg3,2022,NBC,Courthouse,https://www.youtube.com/watch?v=vbITAzOpvhE,https://www.ispot.tv/ad/BVG3,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvg4,2022,NBC,"Whenever, Wherever",https://www.youtube.com/watch?v=WaycltYnMa8,https://www.ispot.tv/ad/BVG4,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvg6,2022,Polestar,None of That [T1],https://www.youtube.com/watch?v=N10uWV3aMWA,https://www.ispot.tv/ad/BVG6,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgd,2022,NBC,Across America,https://www.youtube.com/watch?v=Cx9RhqlAULg,https://www.ispot.tv/ad/BVGD,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgg,2022,Meta Quest,Old Friends. New Fun.,https://www.youtube.com/watch?v=lfj-QH7IMxQ,https://www.ispot.tv/ad/BVGG,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgj,2022,Peacock TV,Bel-Air: Fit for a Prince,https://www.youtube.com/watch?v=A0cEcDTALCA,https://www.ispot.tv/ad/BVGJ,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgk,2022,Peacock TV,Joe vs. Carole,https://www.youtube.com/watch?v=62VFGOJhg8w,https://www.ispot.tv/ad/BVGK,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgt,2022,Budweiser,A Clydesdale's Journey,https://www.youtube.com/watch?v=H3WRqDrA0cY,https://www.ispot.tv/ad/BVGT,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgu,2022,Universal Orlando Resort,Jurassic World Velocicoaster: Apex Predator,https://www.youtube.com/watch?v=c48JCJr5OC0,https://www.ispot.tv/ad/BVGU,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvgz,2022,NBC,America's Favorite Network,https://www.youtube.com/watch?v=x7UwboO4LlM,https://www.ispot.tv/ad/BVGZ,https://www.ispot.tv/events/2022-super-bowl-commercials
super-bowl-2022-ispot-bvk6,2022,NBC,Unwrapped,https://www.youtube.com/watch?v=bClUYfE3g6c,https://www.ispot.tv/ad/BVK6,https://www.ispot.tv/events/2022-super-bowl-commercials
